,collection,brand,item,price_without_discount,discount,clean_price,maltiply
2784,New Season,Alessandra Rich,floral-print silk dress,1370.0,0.0,1370.0,1.0
2785,,Dolce & Gabbana,slit-front mid-length dress,1930.0,40.0,1158.0,0.6
2786,New Season,Tadashi Shoji,floral-embroidered sleeveless dress,372.0,0.0,372.0,1.0
2787,Exclusive,Sachin & Babi,embellished long dress,1172.0,0.0,1172.0,1.0
2788,,Sabina Musayev,plissé-detail V-neck dress,313.0,15.0,266.0,0.85
2789,Exclusive,Jenny Packham,sequin-embellished design gown,3331.0,0.0,3331.0,1.0
2790,New Season,Proenza Schouler White Label,puff-sleeve midi dress,495.0,0.0,495.0,1.0
2791,,Zadig&Voltaire,Jenna sequin-embellished knitted dress,478.0,0.0,478.0,1.0
2792,,Michelle Mason,Asym silk gown,1033.0,0.0,1033.0,1.0
2793,,Oscar de la Renta,belted mid-length dress,3331.0,0.0,3331.0,1.0
2794,,BOTEH,Lazuli printed maxi dress,394.0,30.0,276.0,0.7
2795,,THE ANDAMANE,Gia Gia mini cut-out dress,415.0,25.0,311.0,0.75
2796,,Emilio Pucci,Onde-print V-neck long dress,1010.0,40.0,606.0,0.6
2797,,ETRO,geometric-print maxi dress,2504.0,0.0,2504.0,1.0
2798,,La DoubleJ,Bellini tie-waist floral shirtdress,764.0,0.0,764.0,1.0
2799,Conscious,GANNI,metallic ribbed-knit midi dress,495.0,40.0,297.0,0.6
2800,Conscious,Styland,halterneck pleated dress,358.0,0.0,358.0,1.0
2801,,Retrofete,Ariella patterned mini dress,476.0,0.0,476.0,1.0
2802,,Diesel,contrasting-stitch detail dress,241.0,0.0,241.0,1.0
2803,New Season,Jenny Packham,Pastel Love plunge-neck gown,3146.0,0.0,3146.0,1.0
2804,Conscious,Rebecca Vallance,Iggy cut-out maxi dress,717.0,20.0,574.0,0.8
2805,Conscious,Dorothee Schumacher,floral-print drawstring dress,903.0,30.0,632.0,0.7
2806,,Alexander McQueen,ruffle knit mini dress,2193.0,30.0,1535.0,0.7
2807,,Boutique Moschino,logo rope printed dress,770.0,0.0,770.0,1.0
2808,,ZIMMERMANN,Moonshine tiered midi dress,1063.0,30.0,744.0,0.7
2809,,La DoubleJ,Long And Sassy tiered silk dress,897.0,0.0,897.0,1.0
2810,,Thom Browne,Striped Pique Polo Dress,738.0,0.0,738.0,1.0
2811,,Cinq A Sept,Stacey mini shirt dress,423.0,40.0,254.0,0.6
2812,,Alexandre Vauthier,long-sleeve ruched dress,1494.0,30.0,1046.0,0.7
2813,,Maison Margiela,lace-trim silk slip dress,1060.0,40.0,636.0,0.6
2814,Conscious,Stella McCartney,sheer-panel bodycon midi dress,1052.0,35.0,673.0,0.65
2815,,Just Cavalli,leopard-print pleated gown,1280.0,65.0,448.0,0.35
2816,New Season,Veronica Beard,ruched-detail halterneck dress,648.0,0.0,648.0,1.0
2817,,Emporio Armani,embroidered-logo polo dress,298.0,45.0,164.0,0.55
2818,,Cecilie Bahnsen,Janessa puff-sleeve mini dress,1596.0,30.0,1117.0,0.7
2819,,Aleksandre Akhalkatsishvili,draped gathered-cup midi dress,794.0,20.0,635.0,0.8
2820,Exclusive,There Was One,contrast-trim satin flared long dress,583.0,60.0,233.0,0.4
2821,,Valentino,heavy lace kaftan dress,4014.0,0.0,4014.0,1.0
2822,,Black Coral,paisley print maxi dress,1076.0,25.0,807.0,0.75
2823,New Season,Alice McCall,Moon Landing lace maxi gown,420.0,0.0,420.0,1.0
2824,New Season,Fabiana Filippi,tiered flared shirt dress,598.0,0.0,598.0,1.0
2825,,Dolce & Gabbana,short double crepe dress,1345.0,0.0,1345.0,1.0
2826,,Marchesa Notte,floral-appliqué V-neck dress,1065.0,0.0,1065.0,1.0
2827,,Self-Portrait,floral embroidered shirt dress,667.0,45.0,367.0,0.55
2828,,Oscar de la Renta,houndstooth-check A-line dress,2842.0,50.0,1421.0,0.5
2829,,sacai,high-low hem shirt dress,692.0,0.0,692.0,1.0
2830,New Season,MANURI,Patricia On Saturday Night dress,380.0,0.0,380.0,1.0
2831,,ETRO,floral-print long-sleeve dress,659.0,0.0,659.0,1.0
2832,,Cinq A Sept,ruched-detailed long dress,455.0,0.0,455.0,1.0
2833,Conscious,GANNI,floral-print ruched mesh dress,272.0,15.0,231.0,0.85
2834,,ANINE BING,oversized long-sleeved shirtdress,337.0,0.0,337.0,1.0
2835,,Moschino,ruffle-trim knitted dress,520.0,30.0,359.0,0.7
2836,New Season,Self-Portrait,cut-out detail dress,443.0,0.0,443.0,1.0
2837,Conscious,There Was One,cotton asymmetric midi dress,382.0,50.0,191.0,0.5
2838,,IRO,Jely asymmetric dress,436.0,30.0,305.0,0.7
2839,,Philosophy Di Lorenzo Serafini,cap-sleeve lace dress,869.0,0.0,869.0,1.0
2840,,Marchesa Notte,crystal-embellished strapless evening dress,851.0,0.0,851.0,1.0
2841,,ROTATE,ruffled midi dress,520.0,25.0,390.0,0.75
2842,,Emporio Armani,pleated-skirt mini dress,269.0,15.0,229.0,0.85
2843,,Balmain,V-neck minidress,2344.0,0.0,2344.0,1.0
2844,,Maison Margiela,lace-trim silk slip dress,1060.0,40.0,636.0,0.6
2845,,Off-White,monogram long-sleeve dress,659.0,25.0,494.0,0.75
2846,,Dolce & Gabbana,floral print halterneck midi dress,1710.0,40.0,1026.0,0.6
2847,,Jacquemus,long sleeve evening dress,536.0,0.0,536.0,1.0
2848,,IRO,gathered-waistline dress,558.0,45.0,307.0,0.55
2849,,Emilio Pucci,abstract-print shirtdress,1530.0,40.0,918.0,0.6
2850,,Alexander McQueen,Gathered Faille mini dress,3090.0,40.0,1854.0,0.6
2851,,TWINSET,stud detail shift dress,189.0,0.0,189.0,1.0
2852,,Rossignol,logo-patch cotton polo-dress,113.0,0.0,113.0,1.0
2853,,PINKO,mesh-overlay dress,410.0,20.0,328.0,0.8
2854,,RED Valentino,floral-print flared long dress,880.0,0.0,880.0,1.0
2855,,12 STOREEZ,asymmetric hem maxi dress,220.0,40.0,132.0,0.6
2856,,GAUGE81,Mija rib-knit minidress,595.0,40.0,357.0,0.6
2857,,Isabel Marant,Cibarya shift dress,994.0,0.0,994.0,1.0
2858,,ROTATE,ruched puff-sleeve dress,311.0,25.0,233.0,0.75
2859,New Season,Reformation,floral-print square neck dress,292.0,0.0,292.0,1.0
2860,,Rixo,Clover floral-print V-neck dress,393.0,20.0,314.0,0.8
2861,,Valentino,scarf detail mini dress,3096.0,0.0,3096.0,1.0
2862,,CHOCOOLATE,empire-line shift dress,134.0,30.0,94.0,0.7
2863,,Giuseppe Di Morabito,ruffled-design dress,906.0,0.0,906.0,1.0
2864,,Cloe Cassandro,Andrea geometric-print layered shirt dress,579.0,30.0,405.0,0.7
2865,New Season,Rick Owens,abito asymmetric sleeveless gown,1107.0,0.0,1107.0,1.0
2866,,Just Cavalli,floor-length sleeveless gown,934.0,65.0,327.0,0.35
2867,,Lee Mathews,Aline cotton maxi dress,522.0,40.0,313.0,0.6
2868,,Wolford,x Amina Muaddi turtleneck midi dress,388.0,0.0,388.0,1.0
2869,,Marchesa Notte,Savona floral-embroidered dress,401.0,0.0,401.0,1.0
2870,,Fabiana Filippi,short-sleeve shirt dress,742.0,0.0,742.0,1.0
2871,,MM6 Maison Margiela,asymmetric midi dress,544.0,30.0,381.0,0.7
2872,Exclusive,Rebecca Vallance,Jaclyn long sleeve mini dress,569.0,20.0,455.0,0.8
2873,,ASPESI,asymmetric-hem shirt dress,421.0,30.0,295.0,0.7
2874,,Blumarine,halterneck short dress,941.0,30.0,659.0,0.7
2875,,Temperley London,Bardot sequinned iridescent gown,2247.0,0.0,2247.0,1.0
2876,,Oscar de la Renta,belted fruit-print dress,2022.0,0.0,2022.0,1.0
2877,,Rachel Gilbert,Linc feather-detail mini dress,1410.0,0.0,1410.0,1.0
2878,,Three Graces,Gertie V-neck dress,674.0,30.0,472.0,0.7
2879,,MISBHV,monogram ruched minidress,299.0,20.0,239.0,0.8
2880,,SIR.,Celia open back dress,396.0,0.0,396.0,1.0
2881,,Isabel Marant,broderie anglaise voile dress,1094.0,0.0,1094.0,1.0
2882,,Recreational Habits,Rally Terry halterneck mini dress,158.0,40.0,95.0,0.6
2883,,Balmain,contrast-trim sleeveless dress,1516.0,0.0,1516.0,1.0
2884,,Federica Tosi,rolled-trim T-shirt dress,135.0,0.0,135.0,1.0
2885,,Marchesa Notte Bridesmaids,sweetheart-neck floor-length gown,294.0,0.0,294.0,1.0
2886,,The Attico,wide-sleeve cotton shirt dress,675.0,35.0,412.0,0.65
2887,,Alexander McQueen,strapless draped silk dress,2879.0,25.0,2159.0,0.75
2888,,3.1 Phillip Lim,tie-fastening cotton tiered dress,588.0,40.0,353.0,0.6
2889,,JW Anderson,asymmetric-hem midi dress,736.0,50.0,368.0,0.5
2890,,Ulla Johnson,Virginia floral-print midi dress,423.0,30.0,296.0,0.7
2891,New Season,Alice+Olivia,Delora mini dress,401.0,0.0,401.0,1.0
2892,,La DoubleJ,floral-print off-shoulder dress,875.0,0.0,875.0,1.0
2893,,Philosophy Di Lorenzo Serafini,V-neck fitted dress,552.0,25.0,414.0,0.75
2894,,Emporio Armani,crochet-trimmed mini dress,465.0,45.0,256.0,0.55
2895,,P.A.R.O.S.H.,sequin-embellished shift dress,480.0,35.0,312.0,0.65
2896,,Philipp Plein,tie-dye print fringed dress,2192.0,40.0,1315.0,0.6
2897,,MSGM,floral-print heart detail midi dress,561.0,20.0,449.0,0.8
2898,Conscious,Nanushka,wrapped vegan leather midi dress,844.0,30.0,591.0,0.7
2899,,PINKO,logo intarsia-knit cardigan-skirt dress,509.0,30.0,356.0,0.7
2900,,Marchesa Notte Bridesmaids,twist-detail floor-length dress,294.0,0.0,294.0,1.0
2901,,Marchesa Notte,broderie anglaise flared dress,444.0,30.0,311.0,0.7
2902,,Ermanno Scervino,floral laser-cut shirt dress,1429.0,20.0,1143.0,0.8
2903,,Forte Forte,gathered-detail V-neck dress,767.0,30.0,537.0,0.7
2904,,AREA,blazer-style short dress,1633.0,0.0,1633.0,1.0
2905,Conscious,Stella McCartney,logo-print T-shirt dress,522.0,50.0,261.0,0.5
2906,,De La Vali,Sinatra open-back minidress,477.0,40.0,286.0,0.6
2907,,Sachin & Babi,Martina one-shoulder gown,958.0,0.0,958.0,1.0
2908,,IRO,V-neck minidress,382.0,15.0,325.0,0.85
2909,,La DoubleJ,Sporty Swing midi dress,437.0,0.0,437.0,1.0
2910,,b+ab,longsleeved tweed dress,320.0,65.0,112.0,0.35
2911,Conscious,Stella McCartney,denim shirt dress,770.0,40.0,462.0,0.6
2912,No custom fees,Dolce & Gabbana,floral-print long-sleeve midi dress,2972.0,0.0,2972.0,1.0
2913,,Talbot Runhof,sequin-embellished cape-sleeve gown,2289.0,45.0,1259.0,0.55
2914,,Moschino,logo-tape detail sweater dress,184.0,0.0,184.0,1.0
2915,,Loulou Studio,velour polo shirt mini dress,171.0,35.0,111.0,0.65
2916,,LIU JO,geometric-print mid-length skirt,199.0,20.0,159.0,0.8
2917,,Dolce & Gabbana,lace-panel sleeveless dress,2795.0,15.0,2376.0,0.85
2918,,sacai,bandana-print asymmetric midi dress,1080.0,0.0,1080.0,1.0
2919,,Marchesa Notte,ruffled pleated-tulle gown,1172.0,0.0,1172.0,1.0
2920,,Dion Lee,X-braid midi dress,691.0,30.0,484.0,0.7
2921,,Isa Boulder,argyle open-knit dress,764.0,30.0,535.0,0.7
2922,Conscious,REMAIN,floral off-the-shoulder midi dress,211.0,25.0,158.0,0.75
2923,Conscious,Nanushka,belted button-down shirt dress,527.0,30.0,369.0,0.7
2924,Conscious,Closed,striped belted asymmetric midi dress,304.0,30.0,213.0,0.7
2925,,Sachin & Babi,Martina one-shoulder gown,958.0,0.0,958.0,1.0
2926,,Marchesa Notte Bridesmaids,Isernia cold-shoulder bridesmaid gown,294.0,0.0,294.0,1.0
2927,,Dodo Bar Or,Amaliya sequin-embellished midi dress,1016.0,50.0,508.0,0.5
2928,,Moschino,sleeveless midi shirtdress,941.0,30.0,659.0,0.7
2929,,Love Moschino,lace-appliqué T-shirt dress,138.0,0.0,138.0,1.0
2930,,Chloé,panelled knitted dress,2002.0,40.0,1201.0,0.6
2931,,RED Valentino,point-d'esprit tulle T-shirt dress,299.0,0.0,299.0,1.0
2932,New Season,Pleats Please Issey Miyake,abstract-print oversized plissé dress,698.0,0.0,698.0,1.0
2933,Conscious,Kenzo,Tiger-motif flared dress,380.0,50.0,190.0,0.5
2934,Conscious,Stella McCartney,tie-dye cotton dress,770.0,40.0,462.0,0.6
2935,,Erika Cavallini,floral-print flared dress,437.0,40.0,262.0,0.6
2936,,Agua By Agua Bendita,floral-print mini dress,492.0,35.0,320.0,0.65
2937,,P.A.R.O.S.H.,belted midi shirt dress,503.0,35.0,327.0,0.65
2938,,Sabina Musayev,sequinned lace-up midi dress,493.0,25.0,370.0,0.75
2939,,Marchesa Notte Bridesmaids,Cataria floral-appliqué gown,401.0,0.0,401.0,1.0
2940,,b+ab,terrycloth-effect hoodie dress,203.0,65.0,71.0,0.35
2941,,MSGM,cold-shoulder cotton maxi dress,216.0,30.0,151.0,0.7
2942,,TWINSET,mid-length day dress,155.0,0.0,155.0,1.0
2943,Conscious,ZIMMERMANN,floral-print sleeveless dress,968.0,10.0,871.0,0.9
2944,New Season,De La Vali,feather-trim halterneck mini dress,487.0,0.0,487.0,1.0
2945,,SANDRO,striped detailing mini-dress,253.0,0.0,253.0,1.0
2946,,Ulla Johnson,Farah ruffled silk minidress,1011.0,30.0,708.0,0.7
2947,,Balmain,monogram-pattern long-sleeve dress,2407.0,40.0,1444.0,0.6
2948,,La DoubleJ,Vesta floral-print silk dress,1052.0,0.0,1052.0,1.0
2949,,Alice McCall,Tea House floral-print mini dress,338.0,20.0,270.0,0.8
2950,New Season,Proenza Schouler White Label,pointelle sleeveless midi dress,450.0,0.0,450.0,1.0
2951,,Balmain,wrap-style blazer dress,2938.0,40.0,1763.0,0.6
2952,,Courrèges,cut-out mini dress,874.0,0.0,874.0,1.0
2953,,La DoubleJ,Swing geometric print dress,631.0,0.0,631.0,1.0
2954,,Tadashi Shoji,Bellows embroidered tulle gown,500.0,30.0,350.0,0.7
2955,,Dion Lee,breathable T-shirt dress,404.0,30.0,283.0,0.7
2956,New Season,DVF Diane von Furstenberg,geometric-print wrap dress,461.0,0.0,461.0,1.0
2957,,RED Valentino,star print mini dress,1109.0,0.0,1109.0,1.0
2958,New Season,Marni,tiered ruched dress,794.0,0.0,794.0,1.0
2959,,TWINSET,pleated midi dress,284.0,10.0,256.0,0.9
2960,Conscious,Shoreditch Ski Club,Skye hooded midi dress,312.0,50.0,156.0,0.5
2961,,Lee Mathews,colour-block midi dress,754.0,10.0,679.0,0.9
2962,,Alexander Wang,fringed tube dress,1065.0,0.0,1065.0,1.0
2963,,Diesel,sleeveless denim mini dress,482.0,0.0,482.0,1.0
2964,,Alexander Wang,square-neck minidress,855.0,0.0,855.0,1.0
2965,,Golden Goose,Collection paisley-print shirt dress,563.0,0.0,563.0,1.0
2966,,Comme Des Garçons Noir Kei Ninomiya,tiered-tulle midi dress,416.0,50.0,208.0,0.5
2967,,Federica Tosi,pleated midi dress,296.0,30.0,207.0,0.7
2968,,Fabiana Filippi,silk blend midi dress,753.0,0.0,753.0,1.0
2969,,Armani Exchange,studded-logo T-shirt dress,80.0,0.0,80.0,1.0
2970,,Alchemy,ruffled-hem maxi dress,335.0,0.0,335.0,1.0
2971,,Alexander Wang,strapless logo-tape dress,530.0,30.0,371.0,0.7
2972,,Ulla Johnson,printed halterneck dress,613.0,40.0,368.0,0.6
2973,,Federica Tosi,round neck short-sleeved T-shirt dress,136.0,30.0,95.0,0.7
2974,,Raf Simons,graphic-print sleeveless midi dress,791.0,0.0,791.0,1.0
2975,,ETRO,Floral Paisley silk maxi dress,7497.0,0.0,7497.0,1.0
2976,,Batsheva,peplum-waist shirt dress,344.0,50.0,172.0,0.5
2977,,Theory,V-neck short dress,356.0,30.0,249.0,0.7
2978,,Fabiana Filippi,tie-dye print kaftan long dress,653.0,0.0,653.0,1.0
2979,Conscious,Emporio Armani,abstract logo-print midi shirt dress,155.0,0.0,155.0,1.0
2980,,Samantha Sung,leaf print sleeveless midi dress,805.0,35.0,523.0,0.65
2981,,Simone Rocha,sequin embroidered tulle midi dress,655.0,40.0,393.0,0.6
2982,,Marchesa Notte Bridesmaids,Bari one-shoulder floral-appliqué gown,401.0,0.0,401.0,1.0
2983,Conscious,Missing You Already,belted midi dress,363.0,30.0,254.0,0.7
2984,,16Arlington,crystal-embellished feather-trim dress,1983.0,40.0,1190.0,0.6
2985,,IRO,stone wash denim mini dress,351.0,0.0,351.0,1.0
2986,,Holzweiler,roll neck ribbed knitted dress,330.0,50.0,165.0,0.5
2987,,Just Cavalli,leopard-print fitted dress,304.0,30.0,213.0,0.7
2988,,Victoria Beckham,long-sleeve cotton shirtdress,501.0,20.0,401.0,0.8
2989,,Kika Vargas,Cicely tiered midi dress,692.0,50.0,346.0,0.5
2990,,Lacoste,piqué polo dress,175.0,45.0,96.0,0.55
2991,New Season,Oscar de la Renta,floral-print flared midi dress,2664.0,0.0,2664.0,1.0
2992,,Roberto Cavalli,leopard print minidress,972.0,40.0,583.0,0.6
2993,New Season,Versace,button-detailed draped dress,1761.0,0.0,1761.0,1.0
2994,,TWINSET,floral-print midi dress,421.0,30.0,295.0,0.7
2995,,Just Cavalli,snake-pattern logo belt dress,475.0,60.0,190.0,0.4
2996,,Marchesa Notte,floral off-shoulder evening gown,1172.0,0.0,1172.0,1.0
2997,,Zadig&Voltaire,Rais dress,557.0,0.0,557.0,1.0
2998,,Dion Lee,tie-dye gathered-link maxi dress,1065.0,0.0,1065.0,1.0
2999,,Self-Portrait,shirred cut-out dress,449.0,0.0,449.0,1.0
3000,,Molly Goddard,Venice belted mini dress,1024.0,50.0,512.0,0.5
3001,Conscious,OpéraSPORT,Pauline ribbed-knit minidress,350.0,40.0,210.0,0.6
3002,,La DoubleJ,Shorty shift dress,830.0,20.0,664.0,0.8
3003,,Talbot Runhof,metallic threading draped gown,1133.0,0.0,1133.0,1.0
3004,,Blanca Vita,tiered cotton shirtdress,398.0,35.0,259.0,0.65
3005,,ZIMMERMANN,Tropicana mini dress,698.0,20.0,558.0,0.8
3006,New Season,Michelle Mason,draped-panel silk gown,1033.0,0.0,1033.0,1.0
3007,,Emilio Pucci,Farfalle-print shift dress,1615.0,0.0,1615.0,1.0
3008,,Alexandre Vauthier,gathered halterneck dress,1705.0,35.0,1108.0,0.65
3009,,Solace London,draped one-shoulder gown,791.0,30.0,554.0,0.7
3010,New Season,Dolce & Gabbana,printed midi dress,1945.0,0.0,1945.0,1.0
3011,,TWINSET,long-sleeve lace dress,276.0,35.0,174.0,0.65
3012,,SIR.,Anje V-neck gown,396.0,0.0,396.0,1.0
3013,,Fabiana Filippi,metallic-trim shift dress,421.0,0.0,421.0,1.0
3014,,Sabina Musayev,fully-pleated open-back dress,349.0,25.0,262.0,0.75
3015,,Batsheva,Amy floral-print midi pinafore dress,318.0,50.0,159.0,0.5
3016,,Essentiel Antwerp,Baha polka-dot midi dress,316.0,25.0,237.0,0.75
3017,,Emilio Pucci,Farfalle-print mid-length dress,1195.0,40.0,717.0,0.6
3018,,DVF Diane von Furstenberg,abstract-print button-up dress,415.0,25.0,311.0,0.75
3019,,Giuseppe Di Morabito,spaghetti strap evening dress,1217.0,20.0,974.0,0.8
3020,,Pleats Please Issey Miyake,Monthly Colours March midi dress,598.0,0.0,598.0,1.0
3021,,Osklen,geometric-print dress,372.0,0.0,372.0,1.0
3022,Conscious,MANNING CARTELL,Miami Heat dress,412.0,0.0,412.0,1.0
3023,New Season,Balmain,side-draped buttoned dress,1955.0,0.0,1955.0,1.0
3024,New Season,La DoubleJ,shell-print maxi dress,631.0,0.0,631.0,1.0
3025,,Emporio Armani,logo-tape shift dress,322.0,45.0,177.0,0.55
3026,,KHAITE,The Nerissa off-shoulder dress,1690.0,40.0,1014.0,0.6
3027,,Zadig&Voltaire,Rougi snakeskin print mini dress,490.0,0.0,490.0,1.0
3028,,Jenny Packham,Mahina sequin-embellished maxi dress,4256.0,0.0,4256.0,1.0
3029,New Season,Alessandra Rich,sequin-embellished maxi dress,2497.0,0.0,2497.0,1.0
3030,,Palm Angels,logo print shirt dress,702.0,35.0,456.0,0.65
3031,,Alexander Wang,logo-tape sleeveless minidress,450.0,0.0,450.0,1.0
3032,,DVF Diane von Furstenberg,floral-print shirt dress,492.0,25.0,369.0,0.75
3033,,Proenza Schouler White Label,smocked poplin dress,504.0,50.0,252.0,0.5
3034,,ASPESI,rear-tie short-sleeve midi dress,459.0,20.0,367.0,0.8
3035,,Charo Ruiz Ibiza,abstract-print flared dress,359.0,0.0,359.0,1.0
3036,,Semicouture,floral-print tie-waist mini dress,310.0,30.0,217.0,0.7
3037,,Ulla Johnson,Nadira tapestry print dress,455.0,25.0,341.0,0.75
3038,,Marchesa Notte Bridesmaids,sequin-embellished V-neck bridesmaids dress,294.0,0.0,294.0,1.0
3039,,A.P.C.,tie-dye print short dress,172.0,15.0,146.0,0.85
3040,,Courrèges,logo-embroidered short-sleeve mini dress,619.0,0.0,619.0,1.0
3041,Conscious,Collina Strada,Poison Ivy asymmetric minidress,566.0,0.0,566.0,1.0
3042,,Lanvin,graphic-print silk dress,2022.0,50.0,1011.0,0.5
3043,,Asceno,The Valencia leopard print dress,456.0,30.0,319.0,0.7
3044,,Prada,crystal-embellished chiffon dress,4350.0,0.0,4350.0,1.0
3045,Conscious,Dion Lee,boned-bodice long-sleeve dress,604.0,20.0,483.0,0.8
3046,,MSGM,bow-front midi dress,491.0,35.0,319.0,0.65
3047,,La DoubleJ,shell-print swing dress,465.0,0.0,465.0,1.0
3048,,Cecilie Bahnsen,Joel off-shoulder dress,3905.0,60.0,1562.0,0.4
3049,,RED Valentino,sleeveless flared midi dress,555.0,0.0,555.0,1.0
3050,,Chiara Ferragni,logo-strap pinafore,297.0,35.0,181.0,0.65
3051,,Bambah,Zinnia spiral gown,2125.0,40.0,1275.0,0.6
3052,,RED Valentino,bow-detail A-line dress,581.0,0.0,581.0,1.0
3053,,Tibi,cut-out back midi dress,598.0,50.0,299.0,0.5
3054,,Fabiana Filippi,sleeveless trim-detail dress,797.0,0.0,797.0,1.0
3055,,P.A.R.O.S.H.,A-line midi dress,579.0,0.0,579.0,1.0
3056,,Ermanno Scervino,embroidered maxi tunic dress,764.0,20.0,611.0,0.8
3057,,Ulla Johnson,Aster lace-trimmed cotton dress,692.0,40.0,415.0,0.6
3058,New Season,Alexander McQueen,bleached shirt dress,1539.0,0.0,1539.0,1.0
3059,,Dion Lee,corset-style mini dress,536.0,0.0,536.0,1.0
3060,,RED Valentino,floral-embroidered midi dress,941.0,0.0,941.0,1.0
3061,,Sachin & Babi,Gwen maxi-length dress,958.0,0.0,958.0,1.0
3062,,KHAITE,Rosaline embellished open-back dress,3852.0,0.0,3852.0,1.0
3063,,Lygia & Nanny,Kolaka printed dress,128.0,0.0,128.0,1.0
3064,,Alberta Ferretti,crossover off-shoulder dress,747.0,30.0,523.0,0.7
3065,,PINKO,paisley-print off-shoulder dress,590.0,30.0,413.0,0.7
3066,,The Attico,crochet mini dress,803.0,0.0,803.0,1.0
3067,,Dolce & Gabbana,gathered-detail long-sleeve dress,1930.0,40.0,1158.0,0.6
3068,,Helmut Lang,ribbed sleeveless mini dress,242.0,0.0,242.0,1.0
3069,,Simone Rocha,patterned-jacquard oversized collar shirtdress,947.0,40.0,568.0,0.6
3070,,Ulla Johnson,garden-print smock dress,694.0,50.0,347.0,0.5
3071,,Ermanno Scervino,broderie anglaise maxi dress,873.0,20.0,698.0,0.8
3072,,Marc Jacobs,x Loren Erdrich The 1930s silk dress,675.0,15.0,574.0,0.85
3073,,In The Mood For Love,sequin-embellished midi dress,674.0,0.0,674.0,1.0
3074,,AREA,stud-embellished bustier mini dress,1019.0,0.0,1019.0,1.0
3075,,Theory,sleeveless midi dress,520.0,0.0,520.0,1.0
3076,,Ulla Johnson,Imani midi cotton dress,498.0,0.0,498.0,1.0
3077,,Dolce & Gabbana,floral-print ruched midi dress,2195.0,0.0,2195.0,1.0
3078,,Alexander Wang,rear-slit halterneck dress,850.0,30.0,595.0,0.7
3079,,Marchesa Notte,floral lace sleeveless midi dress,851.0,0.0,851.0,1.0
3080,Conscious,Reformation,Michaela polka-dot mini dress,280.0,0.0,280.0,1.0
3081,,GAUGE81,Lica silk wrap dress,620.0,25.0,465.0,0.75
3082,,Jenny Packham,Kameo cape gown,3327.0,0.0,3327.0,1.0
3083,New Season,SIR.,floral-print day dress,330.0,0.0,330.0,1.0
3084,,Helmut Lang,rib-knit mini dress,260.0,30.0,182.0,0.7
3085,,Lanvin,embroidered-logo sleeveless dress,820.0,35.0,533.0,0.65
3086,Conscious,Balmain,button-detail knitted dress,1737.0,0.0,1737.0,1.0
3087,,Dsquared2,pussy-bow long-sleeved dress,785.0,40.0,471.0,0.6
3088,,tout a coup,V-neck midi shirt dress,212.0,40.0,127.0,0.6
3089,,ZIMMERMANN,Tropicana lantern mini dress,1273.0,0.0,1273.0,1.0
3090,,Nº21,draped crepe de chine dress,755.0,0.0,755.0,1.0
3091,,Philipp Plein,monogram tattoo-print mini dress,1187.0,40.0,712.0,0.6
3092,Conscious,Marques'Almeida,knitted scoop-neck minidress,329.0,30.0,230.0,0.7
3093,,12 STOREEZ,long matte slip dress,120.0,35.0,78.0,0.65
3094,,JW Anderson,one-shoulder ruffle-hem dress,608.0,50.0,304.0,0.5
3095,Conscious,Chloé,shell-knit cashmere dress,1428.0,40.0,857.0,0.6
3096,,RED Valentino,bow-detailed fluted dress,526.0,0.0,526.0,1.0
3097,,Proenza Schouler,brooch-detailing virgin-wool pinafore dress,1848.0,40.0,1109.0,0.6
3098,,BEC + BRIDGE,Nadia Twist maxi dress,314.0,0.0,314.0,1.0
3099,,Sea,ruffle-sleeve shirtdress,308.0,25.0,231.0,0.75
3100,Conscious,SIR.,Alena linen maxi dress,376.0,0.0,376.0,1.0
3101,,Cecilie Bahnsen,Tilde puff-sleeved dress,811.0,0.0,811.0,1.0
3102,New Season,Needle & Thread,Araminta floral-embroidered gown,836.0,20.0,669.0,0.8
3103,,Elisabetta Franchi,one-sleeve sequined mini dress,487.0,0.0,487.0,1.0
3104,,Retrofete,Astrid sequinned mini dress,637.0,0.0,637.0,1.0
3105,,Saloni,leaf-print belted silk midi dress,869.0,0.0,869.0,1.0
3106,,12 STOREEZ,silk slip maxi dress,426.0,0.0,426.0,1.0
3107,,Theory,ruched shirt dress,422.0,10.0,380.0,0.9
3108,New Season,Alexander McQueen,parachute trench dress,3226.0,0.0,3226.0,1.0
3109,,Polo Ralph Lauren,embroidered logo sweatshirt dress,193.0,0.0,193.0,1.0
3110,,Acler,layered-effect striped dress,403.0,40.0,242.0,0.6
3111,,Michelle Mason,one-shoulder silk dress,910.0,0.0,910.0,1.0
3112,,ROTATE,all-over floral print day dress,318.0,20.0,254.0,0.8
3113,,Marchesa Notte Bridesmaids,floral embroidered bridesmaid gown,294.0,0.0,294.0,1.0
3114,,Versace Jeans Couture,Regalia Baroque print minidress,340.0,0.0,340.0,1.0
3115,,TOM FORD,sequinned T-shirt mini dress,1669.0,30.0,1168.0,0.7
3116,,Isabel Marant Étoile,abstract floral print dress,326.0,0.0,326.0,1.0
3117,,ASPESI,tie-fastening long flared dress,458.0,45.0,252.0,0.55
3118,,Antonella Rizza,Lola pleated mini dress,216.0,50.0,108.0,0.5
3119,,Tadashi Shoji,Cassatt sequin-embellished floor-length gown,684.0,30.0,479.0,0.7
3120,,Giuseppe Di Morabito,sequin-embellished halterneck maxi dress,936.0,20.0,749.0,0.8
